Date,Ml/week
05/10/1992,181.089
12/10/1992,83.2858
19/10/1992,70.5456
26/10/1992,444.884
02/11/1992,609.349
09/11/1992,431.551
16/11/1992,656.761
23/11/1992,512.761
30/11/1992,860.937
07/12/1992,1536.9
14/12/1992,620.397
21/12/1992,500.144
28/12/1992,260.108
04/01/1993,97.9453
11/01/1993,467.997
18/01/1993,843.405
25/01/1993,868.259
01/02/1993,526.422
08/02/1993,182.387
15/02/1993,89.2845
22/02/1993,84.333
01/03/1993,123.131
08/03/1993,86.136
15/03/1993,74.6987
22/03/1993,74.8927
29/03/1993,70.9911
05/04/1993,117.721
12/04/1993,286.288
19/04/1993,318.111
26/04/1993,127.348
03/05/1993,99.7705
10/05/1993,73.2674
17/05/1993,71.6816
24/05/1993,82.9634
31/05/1993,136.85
07/06/1993,167.73
14/06/1993,145.492
21/06/1993,239.022
28/06/1993,99.6917
05/07/1993,75.2031
12/07/1993,70.1302
19/07/1993,76.267
26/07/1993,72.1637
02/08/1993,73.1464
09/08/1993,66.6215
16/08/1993,63.8686
23/08/1993,60.9137
30/08/1993,57.2606
06/09/1993,53.2201
13/09/1993,99.7382
20/09/1993,196.327
27/09/1993,179.066
04/10/1993,243.409
11/10/1993,499.071
18/10/1993,567.735
25/10/1993,192.884
01/11/1993,75.0985
08/11/1993,85.7005
15/11/1993,272.54
22/11/1993,233.153
29/11/1993,120.424
06/12/1993,270.338
13/12/1993,541.467
20/12/1993,1191.13
27/12/1993,1381.7
03/01/1994,991.979
10/01/1994,1143.98
17/01/1994,962.987
24/01/1994,581.479
31/01/1994,517.295
07/02/1994,594.323
14/02/1994,462.442
21/02/1994,351.476
28/02/1994,763.673
07/03/1994,476.119
14/03/1994,239.877
21/03/1994,265.432
28/03/1994,357.095
04/04/1994,602.508
11/04/1994,883.167
18/04/1994,495.995
25/04/1994,184.896
02/05/1994,134.405
09/05/1994,98.2922
16/05/1994,100.661
23/05/1994,121.01
30/05/1994,195.239
06/06/1994,108.618
13/06/1994,94.2527
20/06/1994,87.0668
27/06/1994,82.0611
04/07/1994,76.5283
11/07/1994,71.4864
18/07/1994,66.5905
25/07/1994,61.9031
01/08/1994,57.5395
08/08/1994,53.487
15/08/1994,49.7169
22/08/1994,46.2116
29/08/1994,42.9542
05/09/1994,39.9293
12/09/1994,37.1477
19/09/1994,37.5354
26/09/1994,42.2336
03/10/1994,40.9046
10/10/1994,37.6261
17/10/1994,34.9711
24/10/1994,69.9649
31/10/1994,458.375
07/11/1994,784.361
14/11/1994,1280.93
21/11/1994,754.243
28/11/1994,319.285
05/12/1994,182.79
12/12/1994,769.951
19/12/1994,459.509
26/12/1994,371.341
02/01/1995,1381.19
09/01/1995,769.456
16/01/1995,343.702
23/01/1995,815.562
30/01/1995,1501.96
06/02/1995,968.386
13/02/1995,597.795
20/02/1995,939.357
27/02/1995,812.955
06/03/1995,619.813
13/03/1995,457.935
20/03/1995,361.054
27/03/1995,201.926
03/04/1995,108.068
10/04/1995,88.3658
17/04/1995,82.1858
24/04/1995,82.81
01/05/1995,90.5632
08/05/1995,73.6428
15/05/1995,68.8842
22/05/1995,67.4332
29/05/1995,64.4301
05/06/1995,61.9398
12/06/1995,58.6921
19/06/1995,54.6462
26/06/1995,50.9048
03/07/1995,47.3145
10/07/1995,43.9761
17/07/1995,40.8737
24/07/1995,37.9902
31/07/1995,35.3097
07/08/1995,32.8184
14/08/1995,30.5028
21/08/1995,28.3505
28/08/1995,26.3502
04/09/1995,24.491
11/09/1995,22.7862
18/09/1995,22.0928
25/09/1995,22.5115
02/10/1995,23.8117
09/10/1995,67.4557
16/10/1995,43.8438
23/10/1995,32.4871
30/10/1995,179.407
06/11/1995,69.8703
13/11/1995,310.855
20/11/1995,536.697
27/11/1995,378.989
04/12/1995,542.622
11/12/1995,241.467
18/12/1995,142.078
25/12/1995,996.594
01/01/1996,534.309
08/01/1996,501.57
15/01/1996,841.913
22/01/1996,471.194
29/01/1996,323.6
05/02/1996,119.83
12/02/1996,441.507
19/02/1996,586.275
26/02/1996,389.476
04/03/1996,243.598
11/03/1996,121.62
18/03/1996,144.717
25/03/1996,474.53
01/04/1996,520.316
08/04/1996,162.294
15/04/1996,143.441
22/04/1996,167.987
29/04/1996,216.204
06/05/1996,120.766
13/05/1996,90.2882
20/05/1996,95.6924
27/05/1996,251.321
03/06/1996,182.03
10/06/1996,90.1831
17/06/1996,80.8498
24/06/1996,75.4731
01/07/1996,70.2752
08/07/1996,65.4863
15/07/1996,60.9468
22/07/1996,56.6476
29/07/1996,52.6508
05/08/1996,48.9365
12/08/1996,45.4856
19/08/1996,42.283
26/08/1996,39.3131
02/09/1996,36.6155
09/09/1996,34.0392
16/09/1996,31.6375
23/09/1996,29.4054
30/09/1996,27.3359
07/10/1996,25.4664
14/10/1996,23.7393
21/10/1996,22.6688
28/10/1996,33.9116
04/11/1996,231.492
11/11/1996,646.132
18/11/1996,298.089
25/11/1996,646.491
02/12/1996,796.08
09/12/1996,609.03
16/12/1996,192.29
23/12/1996,180.196
30/12/1996,79.8099
06/01/1997,59.7375
13/01/1997,57.9348
20/01/1997,91.0425
27/01/1997,83.5795
03/02/1997,58.1127
10/02/1997,187.248
17/02/1997,771.449
24/02/1997,840.4
03/03/1997,746.168
10/03/1997,417.973
17/03/1997,174.752
24/03/1997,75.8646
31/03/1997,70.799
07/04/1997,65.9856
14/04/1997,61.3298
21/04/1997,57.0025
28/04/1997,53.4727
05/05/1997,50.7339
12/05/1997,49.0435
19/05/1997,52.7255
26/05/1997,71.2949
02/06/1997,50.0042
09/06/1997,46.8043
16/06/1997,45.0538
23/06/1997,48.5264
30/06/1997,637.218
07/07/1997,441.16
14/07/1997,143.201
21/07/1997,59.7143
28/07/1997,53.6818
04/08/1997,51.3107
11/08/1997,464.894
18/08/1997,188.743
25/08/1997,81.8342
01/09/1997,299.109
08/09/1997,367.712
15/09/1997,125.873
22/09/1997,68.667
29/09/1997,64.1105
06/10/1997,59.6
13/10/1997,299.852
20/10/1997,401.349
27/10/1997,149.862
03/11/1997,65.1368
10/11/1997,241.028
17/11/1997,360.899
24/11/1997,771.596
01/12/1997,889.317
08/12/1997,767.979
15/12/1997,576.384
22/12/1997,324.567
29/12/1997,699.095
05/01/1998,1289.85
12/01/1998,1137.36
19/01/1998,697.993
26/01/1998,513.27
02/02/1998,165.977
09/02/1998,116.225
16/02/1998,89.43
23/02/1998,104.345
02/03/1998,106.47
09/03/1998,742.607
16/03/1998,544.323
23/03/1998,174.766
30/03/1998,179.535
06/04/1998,273.518
13/04/1998,495.902
20/04/1998,384.448
27/04/1998,424.12
04/05/1998,422.583
11/05/1998,188.071
18/05/1998,168.762
25/05/1998,96.4182
01/06/1998,92.3443
08/06/1998,180.202
15/06/1998,450.207
22/06/1998,274.393
29/06/1998,184.639
06/07/1998,182.241
13/07/1998,119.675
20/07/1998,172.21
27/07/1998,149.64
03/08/1998,97.5155
10/08/1998,91.063
17/08/1998,84.5454
24/08/1998,78.7527
31/08/1998,73.4608
07/09/1998,68.4824
14/09/1998,69.6155
21/09/1998,65.6529
28/09/1998,62.0337
05/10/1998,132.204
12/10/1998,85.5918
19/10/1998,155.062
26/10/1998,789.541
02/11/1998,1686.42
09/11/1998,1009.11
16/11/1998,785.719
23/11/1998,338.123
30/11/1998,287.557
07/12/1998,119.341
14/12/1998,256.71
21/12/1998,422.365
28/12/1998,902.639
04/01/1999,918.542
11/01/1999,752.461
18/01/1999,703.737
25/01/1999,982.621
01/02/1999,558.312
08/02/1999,211.857
15/02/1999,207.699
22/02/1999,143.815
01/03/1999,289.797
08/03/1999,841.763
15/03/1999,445.267
22/03/1999,209.117
29/03/1999,107.662
05/04/1999,120.297
12/04/1999,108.177
19/04/1999,163.787
26/04/1999,543.989
03/05/1999,399.767
10/05/1999,136.853
17/05/1999,132.166
24/05/1999,96.3439
31/05/1999,127.708
07/06/1999,326.978
14/06/1999,272.74
21/06/1999,100.591
28/06/1999,87.7511
05/07/1999,85.3406
12/07/1999,80.0751
19/07/1999,74.4914
26/07/1999,69.3476
02/08/1999,64.4574
09/08/1999,60.0095
16/08/1999,59.2958
23/08/1999,102.821
30/08/1999,180.773
06/09/1999,69.5854
13/09/1999,60.7563
20/09/1999,185.943
27/09/1999,503.895
04/10/1999,706.783
11/10/1999,376.506
18/10/1999,111.683
25/10/1999,209.928
01/11/1999,322.086
08/11/1999,394.693
15/11/1999,252.773
22/11/1999,156.778
29/11/1999,180.367
06/12/1999,280.823
13/12/1999,676.104
20/12/1999,898.098
27/12/1999,1473.65
03/01/2000,920.966
10/01/2000,546.126
17/01/2000,253.825
24/01/2000,100.741
31/01/2000,127.087
07/02/2000,182.858
14/02/2000,499.464
21/02/2000,393.085
28/02/2000,338.54
06/03/2000,730.992
13/03/2000,346.98
20/03/2000,122.557
27/03/2000,147.631
03/04/2000,179.127
10/04/2000,424.197
17/04/2000,262.28
24/04/2000,681.541
01/05/2000,784.323
08/05/2000,307.615
15/05/2000,145.685
22/05/2000,103.554
29/05/2000,247.316
05/06/2000,308.32
12/06/2000,137.176
19/06/2000,94.9623
26/06/2000,89.934
03/07/2000,84.1423
10/07/2000,78.7355
17/07/2000,74.372
24/07/2000,69.1548
31/07/2000,64.3124
07/08/2000,59.8364
14/08/2000,55.6367
21/08/2000,52.2133
28/08/2000,49.498
04/09/2000,46.7804
11/09/2000,44.7873
18/09/2000,47.4916
25/09/2000,93.9099
02/10/2000,338.663
09/10/2000,233.48
16/10/2000,788.521
23/10/2000,517.787
30/10/2000,815.028
06/11/2000,1611.56
13/11/2000,1097.9
20/11/2000,795.518
27/11/2000,888.143
04/12/2000,804.708
11/12/2000,1532.84
18/12/2000,1204.43
25/12/2000,451.241
01/01/2001,436.818
08/01/2001,838.819
15/01/2001,367.368
22/01/2001,183.982
29/01/2001,542.447
05/02/2001,455.453
12/02/2001,602.893
19/02/2001,597.657
26/02/2001,212.456
05/03/2001,269.687
12/03/2001,389.356
19/03/2001,649.894
26/03/2001,851.832
02/04/2001,599.273
09/04/2001,671.786
16/04/2001,436.443
23/04/2001,231.418
30/04/2001,333.266
07/05/2001,179.947
14/05/2001,102.984
21/05/2001,104.651
28/05/2001,92.7611
04/06/2001,86.2569
11/06/2001,80.2741
18/06/2001,74.7934
25/06/2001,69.704
02/07/2001,64.7997
09/07/2001,60.3316
16/07/2001,57.0055
23/07/2001,54.9263
30/07/2001,51.781
06/08/2001,48.5079
13/08/2001,51.5555
20/08/2001,53.1465
27/08/2001,48.7294
03/09/2001,45.7719
10/09/2001,43.427
17/09/2001,40.9446
24/09/2001,38.3631
01/10/2001,36.1713
08/10/2001,47.37
15/10/2001,72.1071
22/10/2001,363.506
29/10/2001,697.057
05/11/2001,397.366
12/11/2001,283.955
19/11/2001,131.795
26/11/2001,87.6792
03/12/2001,425.646
10/12/2001,551.24
17/12/2001,173.688
24/12/2001,80.6033
31/12/2001,160.771
07/01/2002,87.9952
14/01/2002,74.0315
21/01/2002,254.983
28/01/2002,1102.7
04/02/2002,1206.11
11/02/2002,1100.23
18/02/2002,887.87
25/02/2002,629.808
04/03/2002,969.912
11/03/2002,363.73
18/03/2002,364.674
25/03/2002,542.49
01/04/2002,212.733
08/04/2002,119.893
15/04/2002,87.2549
22/04/2002,83.4552
29/04/2002,89.4433
06/05/2002,176.016
13/05/2002,105.446
20/05/2002,125.866
27/05/2002,526.232
03/06/2002,472.984
10/06/2002,201.998
17/06/2002,159.224
24/06/2002,95.161
01/07/2002,84.5531
08/07/2002,93.0612
15/07/2002,111.597
22/07/2002,81.6179
29/07/2002,75.9682
05/08/2002,71.4036
12/08/2002,68.0033
19/08/2002,64.0753
26/08/2002,59.6833
02/09/2002,55.6266
09/09/2002,51.876
16/09/2002,48.6557
23/09/2002,45.224
30/09/2002,42.0343
07/10/2002,39.107
14/10/2002,36.5082
21/10/2002,404.133
28/10/2002,551.976
04/11/2002,485.783
11/11/2002,595.461
18/11/2002,1039.11
25/11/2002,868.137
02/12/2002,680.746
09/12/2002,515.024
16/12/2002,311.385
23/12/2002,346.874
30/12/2002,756.814
06/01/2003,1284.2
13/01/2003,422.509
20/01/2003,291.062
27/01/2003,538.264
03/02/2003,402.696
10/02/2003,339.891
17/02/2003,302.025
24/02/2003,121.311
03/03/2003,191.612
10/03/2003,481.719
17/03/2003,234.013
24/03/2003,93.921
31/03/2003,85.1857
07/04/2003,81.5767
14/04/2003,75.2568
21/04/2003,69.9735
28/04/2003,65.2047
05/05/2003,66.0518
12/05/2003,61.5079
19/05/2003,59.0835
26/05/2003,58.9275
02/06/2003,55.9652
09/06/2003,52.9293
16/06/2003,51.1083
23/06/2003,47.541
30/06/2003,44.3755
07/07/2003,41.3824
14/07/2003,38.4708
21/07/2003,35.7674
28/07/2003,33.8111
04/08/2003,35.2674
11/08/2003,33.0626
18/08/2003,30.7438
25/08/2003,28.5933
01/09/2003,26.6101
08/09/2003,24.762
15/09/2003,23.0388
22/09/2003,21.4147
29/09/2003,19.9082
06/10/2003,18.5042
13/10/2003,17.2014
20/10/2003,15.9893
27/10/2003,14.864
03/11/2003,14.0659
10/11/2003,13.9785
17/11/2003,18.6092
24/11/2003,31.265
01/12/2003,148.219
08/12/2003,386.68
15/12/2003,481.137
22/12/2003,450.529
29/12/2003,315.251
05/01/2004,380.942
12/01/2004,858.469
19/01/2004,1050.46
26/01/2004,434.113
02/02/2004,494.201
09/02/2004,933.263
16/02/2004,421.165
23/02/2004,135.01
01/03/2004,75.5081
08/03/2004,71.0539
15/03/2004,169.964
22/03/2004,463.809
29/03/2004,386.48
05/04/2004,181.372
12/04/2004,176.875
19/04/2004,114.728
26/04/2004,148.343
03/05/2004,274.33
10/05/2004,412.08
17/05/2004,144.334
24/05/2004,81.2602
31/05/2004,75.5563
07/06/2004,70.7888
14/06/2004,65.8076
21/06/2004,61.1691
28/06/2004,57.0279
05/07/2004,53.398
12/07/2004,50.1668
19/07/2004,46.9759
26/07/2004,43.8259
02/08/2004,40.7841
09/08/2004,37.9116
16/08/2004,35.2596
23/08/2004,33.2466
30/08/2004,32.2499
06/09/2004,30.4895
13/09/2004,28.4843
20/09/2004,28.2481
27/09/2004,27.6808
04/10/2004,31.9297
11/10/2004,35.8581
18/10/2004,102.727
25/10/2004,360.602
01/11/2004,733.389
08/11/2004,425.263
15/11/2004,169.298
22/11/2004,168.258
29/11/2004,201.925
06/12/2004,82.9885
13/12/2004,58.8812
20/12/2004,403.479
27/12/2004,677.521
03/01/2005,482.15
10/01/2005,300.207
17/01/2005,343.864
24/01/2005,402.082
31/01/2005,229.701
07/02/2005,86.514
14/02/2005,242.712
21/02/2005,217.187
28/02/2005,88.2195
07/03/2005,105.644
14/03/2005,76.7362
21/03/2005,78.2568
28/03/2005,132.317
04/04/2005,227.145
11/04/2005,190.736
18/04/2005,128.736
25/04/2005,226.577
02/05/2005,205.757
09/05/2005,99.1683
16/05/2005,80.0926
23/05/2005,88.6027
30/05/2005,115.944
06/06/2005,79.7575
13/06/2005,75.0301
20/06/2005,72.1832
27/06/2005,72.989
04/07/2005,80.4745
11/07/2005,67.5046
18/07/2005,62.3942
25/07/2005,58.2748
01/08/2005,55.7298
08/08/2005,52.6423
15/08/2005,49.1075
22/08/2005,45.7108
29/08/2005,42.6087
05/09/2005,39.638
12/09/2005,36.8507
19/09/2005,34.2635
26/09/2005,31.8521
03/10/2005,29.6439
10/10/2005,27.5904
17/10/2005,25.9377
24/10/2005,52.7878
31/10/2005,278.053
07/11/2005,865.684
14/11/2005,792.12
21/11/2005,279.661
28/11/2005,133.157
05/12/2005,534.604
12/12/2005,629.299
19/12/2005,246.767
26/12/2005,113.791
02/01/2006,287.031
09/01/2006,268.366
16/01/2006,218.834
23/01/2006,207.712
30/01/2006,81.7367
06/02/2006,71.208
13/02/2006,94.8764
20/02/2006,469.615
27/02/2006,533.92
06/03/2006,222.461
13/03/2006,317.387
20/03/2006,185.616
27/03/2006,158.413
03/04/2006,432.861
10/04/2006,231.062
17/04/2006,103.217
24/04/2006,83.2053
01/05/2006,78.728
08/05/2006,75.748
15/05/2006,71.4059
22/05/2006,132.33
29/05/2006,362.641
05/06/2006,151.556
12/06/2006,72.3801
19/06/2006,67.6125
26/06/2006,62.9573
03/07/2006,59.0007
10/07/2006,55.1095
17/07/2006,51.4623
24/07/2006,47.8317
31/07/2006,44.4576
07/08/2006,41.322
14/08/2006,38.4067
21/08/2006,35.6975
28/08/2006,33.1811
04/09/2006,30.8421
11/09/2006,28.6681
18/09/2006,26.6457
25/09/2006,24.7662
02/10/2006,23.0372
09/10/2006,21.728
16/10/2006,21.0968
23/10/2006,132.583
30/10/2006,393.034
06/11/2006,123.646
13/11/2006,104.054
20/11/2006,308.592
27/11/2006,862.18
04/12/2006,1104.48
11/12/2006,970.86
18/12/2006,613.071
25/12/2006,240.359
01/01/2007,367.728
08/01/2007,806.575
15/01/2007,950.958
22/01/2007,876.878
29/01/2007,520.363
05/02/2007,155.715
12/02/2007,383.151
19/02/2007,703.339
26/02/2007,672.802
05/03/2007,754.206
12/03/2007,978.824
19/03/2007,332.951
26/03/2007,176.848
02/04/2007,89.2013
09/04/2007,83.4688
16/04/2007,77.5794
23/04/2007,72.1065
30/04/2007,67.3549
07/05/2007,62.6199
14/05/2007,70.0581
21/05/2007,103.49
28/05/2007,76.2188
04/06/2007,146.052
11/06/2007,67.2392
18/06/2007,60.7057
25/06/2007,90.1243
02/07/2007,358.298
09/07/2007,399.09
16/07/2007,276.981
23/07/2007,413.419
30/07/2007,684.939
06/08/2007,413.494
13/08/2007,139.922
20/08/2007,117.558
27/08/2007,129.001
03/09/2007,79.2078
10/09/2007,73.6682
17/09/2007,68.4884
24/09/2007,63.8742
01/10/2007,67.6241
08/10/2007,70.2915
15/10/2007,59.7085
22/10/2007,119.694
29/10/2007,67.9992
05/11/2007,68.1702
12/11/2007,57.8316
19/11/2007,86.6545
26/11/2007,271.631
03/12/2007,384.121
10/12/2007,1121.55
17/12/2007,626.768
24/12/2007,185.238
31/12/2007,396.854
07/01/2008,338.908
14/01/2008,596.004
21/01/2008,1085.07
28/01/2008,729.702
04/02/2008,318.364
11/02/2008,351.7
18/02/2008,116.344
25/02/2008,82.8495
03/03/2008,140.906
10/03/2008,134.428
17/03/2008,648.415
24/03/2008,524.84
31/03/2008,307.385
07/04/2008,218.328
14/04/2008,133.306
21/04/2008,121.751
28/04/2008,189.3
05/05/2008,175.667
12/05/2008,92.7856
19/05/2008,87.9865
26/05/2008,88.864
02/06/2008,521.763
09/06/2008,337.454
16/06/2008,116.262
23/06/2008,85.3341
30/06/2008,81.447
07/07/2008,113.693
14/07/2008,487.172
21/07/2008,226.303
28/07/2008,86.3956
04/08/2008,131.658
11/08/2008,287.234
18/08/2008,614.673
25/08/2008,461.223
01/09/2008,197.835
08/09/2008,581.56
15/09/2008,723.859
22/09/2008,257.409
29/09/2008,103.22
06/10/2008,237.769
13/10/2008,296.998
20/10/2008,119.388
27/10/2008,322.798
03/11/2008,498.122
10/11/2008,483.365
17/11/2008,604.381
24/11/2008,287.904
01/12/2008,158.872
08/12/2008,451.469
15/12/2008,545.93
22/12/2008,393.524
29/12/2008,154.243
05/01/2009,95.7714
12/01/2009,110.152
19/01/2009,429.992
26/01/2009,812.531
02/02/2009,574.124
09/02/2009,374.434
16/02/2009,686.372
23/02/2009,276.164
02/03/2009,104.616
09/03/2009,294.049
16/03/2009,287.419
23/03/2009,107.504
30/03/2009,89.6823
06/04/2009,84.7148
13/04/2009,87.1833
20/04/2009,78.445
27/04/2009,74.091
04/05/2009,72.3216
11/05/2009,68.161
18/05/2009,69.9444
25/05/2009,102.492
01/06/2009,66.5477
08/06/2009,74.1438
15/06/2009,84.8008
22/06/2009,64.1052
29/06/2009,67.8359
06/07/2009,82.0648
13/07/2009,107.163
20/07/2009,221.748
27/07/2009,383.038
03/08/2009,502.384
10/08/2009,322.716
17/08/2009,110.121
24/08/2009,75.5017
31/08/2009,76.567
07/09/2009,162.435
14/09/2009,94.3022
21/09/2009,71.7712
28/09/2009,67.047
05/10/2009,62.5
12/10/2009,64.43
19/10/2009,60.3088
26/10/2009,135.994
02/11/2009,150.463
09/11/2009,517.028
16/11/2009,644.196
23/11/2009,779.326
30/11/2009,1414.18
07/12/2009,928.469
14/12/2009,706.423
21/12/2009,307.701
28/12/2009,222.039
04/01/2010,447.161
11/01/2010,161.843
18/01/2010,395.273
25/01/2010,541.296
01/02/2010,275.842
08/02/2010,435.609
15/02/2010,238.305
22/02/2010,415.171
01/03/2010,449.911
08/03/2010,207.379
15/03/2010,94.5543
22/03/2010,134.75
29/03/2010,309.177
05/04/2010,561.325
12/04/2010,303.718
19/04/2010,107.088
26/04/2010,86.8313
03/05/2010,81.4478
10/05/2010,76.8521
17/05/2010,71.8227
24/05/2010,66.996
31/05/2010,62.3063
07/06/2010,57.9858
14/06/2010,53.944
21/06/2010,50.1537
28/06/2010,46.615
05/07/2010,43.326
12/07/2010,40.2691
19/07/2010,37.4281
26/07/2010,34.7906
02/08/2010,32.3368
09/08/2010,30.0554
16/08/2010,27.9369
23/08/2010,25.9808
30/08/2010,24.6843
06/09/2010,23.3305
13/09/2010,23.3752
20/09/2010,23.4784
27/09/2010,23.3561
04/10/2010,100.662
11/10/2010,153.826
18/10/2010,37.2012
25/10/2010,70.482
01/11/2010,129.134
08/11/2010,247.582
15/11/2010,685.242
22/11/2010,630.319
29/11/2010,345.233
06/12/2010,160.326
13/12/2010,130.31
20/12/2010,76.0728
27/12/2010,63.1861
03/01/2011,354.529
10/01/2011,385.209
17/01/2011,966.136
24/01/2011,621.015
31/01/2011,216.542
07/02/2011,165.814
14/02/2011,252.991
21/02/2011,512.93
28/02/2011,440.321
07/03/2011,211.555
14/03/2011,101.67
21/03/2011,104.622
28/03/2011,83.6266
04/04/2011,107.845
11/04/2011,82.8015
18/04/2011,76.1573
25/04/2011,70.9622
02/05/2011,65.9899
09/05/2011,61.5401
16/05/2011,57.6131
23/05/2011,53.5885
30/05/2011,49.869
06/06/2011,46.3986
13/06/2011,43.1565
20/06/2011,40.2902
27/06/2011,37.947
04/07/2011,35.4662
11/07/2011,33.0965
18/07/2011,30.899
25/07/2011,29.0099
01/08/2011,27.0452
08/08/2011,25.1996
15/08/2011,23.5451
22/08/2011,21.9606
29/08/2011,20.5318
05/09/2011,19.2088
12/09/2011,18.411
19/09/2011,17.7727
26/09/2011,18.8891
03/10/2011,19.322
10/10/2011,20.4817
17/10/2011,19.2362
24/10/2011,21.9626
31/10/2011,153.452
07/11/2011,304.419
14/11/2011,317.542
21/11/2011,239.438
28/11/2011,224.086
05/12/2011,312.549
12/12/2011,518.01
19/12/2011,868.035
26/12/2011,514.89
